Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,9.266666667,1.0,3.70416393325,9.266666667,0.5,0.0,3.70416393325,0.0,0.0,0.0,1100.0,2.94768,9.266666667,0.4,145.457970416,1.0,2.86085676025,1,0.0,1.42612086373,9.266666667,2.0,1.0,1.0,0.0,0.381001176,2.94768,2.94768,3.70416393325,0.0,1.0,2.85224172745,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,2,9.20000000013,1.0,0.0,9.20000000013,0.5,0.0,3.38897422613,0.0,0.0,0.0,1100.0,2.6968600005,9.20000000013,0.4,182.613607876,1.0,2.77644257694,1,0.0,1.38404087227,9.20000000013,2.0,1.0,1.0,0.0,0.372438537017,0.0,2.6968600005,3.38897422613,0.0,1.0,2.76808174455,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,3,7.55000000495,1.0,0.318054838665,7.55000000495,0.5,0.0,3.7070290648,0.0,0.0,0.0,1100.0,2.94995999924,7.55000000495,0.4,175.075220005,1.0,2.76998494903,1,0.0,1.3808217814,7.55000000495,2.0,1.0,1.0,0.0,0.452776836759,0.253099998739,2.94995999924,3.7070290648,0.0,1.0,2.7616435628,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,4,9.299999993,0.0,0.763482410946,9.299999993,0.5,0.0,4.47051147575,0.0,0.0,0.0,1100.0,1.38976015516,9.299999993,0.4,175.030075999,1.0,4.14175855982,1,0.0,2.06464314353,9.299999993,2.0,1.0,1.0,0.0,0.549611199613,0.607559998329,3.55751999757,1.74642411748,0.0,1.0,4.12928628706,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,5,10.3499999948,0.0,0.0790550401936,10.3499999948,0.5,0.0,4.54956651594,0.0,0.0,0.0,1100.0,0.0,10.3499999948,0.4,176.948647187,1.0,5.06399379112,1,0.0,2.52437217397,10.3499999948,2.0,1.0,1.0,0.0,0.603818699729,0.0629100021157,3.62042999969,0.0,0.0,1.0,5.04874434794,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,6,11.300000014,84.0,1.38257772677,11.300000014,0.5,0.0,6.49249918686,0.0,1.09712865293e-17,0.0,1100.0,0.0,11.300000014,0.449266667056,179.783003917,1.0,8.03445034505,1,2.00130050365e-09,1.02014043426,4.41439254972,2.0,1.0,1.0,0.0,0.792921501896,0.979570021816,4.6000000195,0.0,1.74499979392e-09,1.0,7.23844219812,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,14.1000000152,61.0,6.22020768976,14.1000000152,0.5,0.0,12.295015566,0.0,0.438851575827,0.0,1100.0,0.0,14.1000000152,0.460426471033,152.142286082,1.0,13.7068242386,1,0.400260158032,0.0,0.0,2.0,1.0,1.0,0.0,1.17217650049,4.30026014213,8.5000000036,0.0,0.349,1.0,13.7068242386,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,8,17.9000000018,3.0,5.60876783243,17.9000000018,0.5,0.0,13.8441191772,0.0,3.18869497861,0.0,1100.0,0.0,17.9000000018,0.468799999943,188.725458956,1.0,18.6745393662,1,2.90828978698,0.0,0.0,2.0,1.0,1.0,0.0,1.29570200014,3.80828978368,9.4000000003,0.0,0.349000000021,1.0,18.6745393662,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,9,18.4999999966,14.0,8.48204840183,18.4999999966,0.5,0.0,13.4293137677,0.0,6.5988991238,0.0,1100.0,0.0,18.4999999966,0.449966666996,189.212103537,1.0,20.0041484491,1,5.90026637329,0.0,0.0,2.0,1.0,1.0,0.0,1.3435687503,6.00026637399,9.500000001,0.0,0.356000000024,1.0,20.0041484491,0.0,2.0,3.0,0.0,0.0,0.0
2.0,MS,1.0,10,16.7999999936,8.0,10.6041913669,16.7999999936,0.5,0.0,14.0694481583,0.0,8.1355582819,0.0,1100.0,0.0,16.7999999936,0.447844444005,193.23660335,1.0,19.8901124354,1,7.03703432259,0.0,0.0,2.0,1.0,1.0,0.0,1.49280699997,7.53703432579,10.0000000042,0.0,0.368000000006,1.0,19.8901124354,0.0,2.0,2.0,0.0,0.0,0.0
2.0,MS,1.0,11,10.4,4.0,7.41189933514,10.4,0.5,0.0,20.1838703096,0.0,1.19200292447,0.0,1100.0,0.0,10.4,0.452445455,183.132459163,1.0,11.4290262024,1,1.01450886422,0.0,0.0,2.0,1.0,1.0,0.0,1.464294,5.21450886002,14.2,0.0,0.374,1.0,11.4290262024,0.0,2.0,1.0,0.0,0.0,0.0
4.0,MS,1.0,12,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
