Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,9.266666667,1.0,3.70416393325,9.266666667,0.5,0.0,3.70416393325,0.0,0.0,0.0,300.0,0.0,9.266666667,0.4,145.457970416,1.0,2.85224172745,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.381001176,2.94768,2.94768,0.0,0.0,1.0,2.85224172745,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,2,9.20000000013,1.0,0.0,9.20000000013,0.5,0.0,3.38897422613,0.0,0.0,0.0,300.0,0.0,9.20000000013,0.4,182.613607876,1.0,2.76808174455,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.372438537017,0.0,2.6968600005,0.0,0.0,1.0,2.76808174455,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,3,7.55000000495,1.0,0.318054838665,7.55000000495,0.5,0.0147642229826,3.7070290648,0.0,0.0,0.0,300.0,0.0,7.55000000495,0.4,175.075220005,1.0,2.7616435628,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.452776836759,0.253099998739,2.94995999924,0.0,0.0,1.0,2.7616435628,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,4,6.67353645519,0.0,0.0,3.70881223296,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,9.299999993,0.4,175.030075999,0.398797014597,1.42787166285,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.549611199613,0.0,0.0,0.0,0.0,1.0,2.9631121066,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,5,0.265963607279,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,10.3499999948,0.4,176.948647187,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.603818699729,0.0,0.0,0.0,0.0,1.0,0.12973712867,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,6,0.0,84.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,11.300000014,0.449266667056,179.783003917,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.792921501896,0.0,0.0,0.0,1.74499979392e-09,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,0.0,61.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,14.1000000152,0.460426471033,152.142286082,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.17217650049,0.0,0.0,0.0,0.349,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,8,0.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,17.9000000018,0.468799999943,188.725458956,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.29570200014,0.0,0.0,0.0,0.349000000021,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,9,0.0,14.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,18.4999999966,0.449966666996,189.212103537,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.3435687503,0.0,0.0,0.0,0.356000000024,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
2.0,MS,1.0,10,0.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,16.7999999936,0.447844444005,193.23660335,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.49280699997,0.0,0.0,0.0,0.368000000006,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2.0,MS,1.0,11,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,10.4,0.452445455,183.132459163,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.464294,0.0,0.0,0.0,0.374,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
